meme_id,timestep,agent1,agent2
1902,77,0h,34.0
1902,77,0h,1l
2257,77,1l,5.0
2257,77,1l,7.0
2257,77,1l,16.0
2257,77,1l,47.0
2257,77,1l,0h
2262,77,39.0,29.0
1974,77,49.0,39.0
2208,77,29.0,19.0
2267,77,20.0,21.0
2267,77,20.0,22.0
2267,77,20.0,23.0
2267,77,20.0,24.0
2267,77,20.0,25.0
2267,77,20.0,26.0
2267,77,20.0,27.0
2267,77,20.0,28.0
2267,77,20.0,29.0
2269,77,10.0,11.0
2269,77,10.0,12.0
2269,77,10.0,13.0
2269,77,10.0,14.0
2269,77,10.0,15.0
2269,77,10.0,16.0
2269,77,10.0,17.0
2269,77,10.0,18.0
2269,77,10.0,19.0
1970,77,29.0,19.0
1769,77,49.0,39.0
2274,77,40.0,41.0
2274,77,40.0,42.0
2274,77,40.0,43.0
2274,77,40.0,44.0
2274,77,40.0,45.0
2274,77,40.0,46.0
2274,77,40.0,47.0
2274,77,40.0,48.0
2274,77,40.0,49.0
2276,77,0h,9.0
2276,77,0h,14.0
2276,77,0h,19.0
2276,77,0h,34.0
2276,77,0h,1l
2283,78,10.0,11.0
2283,78,10.0,12.0
2283,78,10.0,13.0
2283,78,10.0,14.0
2283,78,10.0,15.0
2283,78,10.0,16.0
2283,78,10.0,17.0
2283,78,10.0,18.0
2283,78,10.0,19.0
2288,78,0.0,1.0
2288,78,0.0,2.0
2288,78,0.0,3.0
2288,78,0.0,4.0
2288,78,0.0,5.0
2288,78,0.0,6.0
2288,78,0.0,7.0
2288,78,0.0,8.0
2288,78,0.0,9.0
2291,78,39.0,29.0
2061,78,0h,9.0
2061,78,0h,14.0
2061,78,0h,19.0
2061,78,0h,34.0
2061,78,0h,1l
2274,78,49.0,39.0
2298,78,39.0,29.0
2303,78,40.0,41.0
2303,78,40.0,42.0
2303,78,40.0,43.0
2303,78,40.0,44.0
2303,78,40.0,45.0
2303,78,40.0,46.0
2303,78,40.0,47.0
2303,78,40.0,48.0
2303,78,40.0,49.0
2309,78,30.0,31.0
2309,78,30.0,32.0
2309,78,30.0,33.0
2309,78,30.0,34.0
2309,78,30.0,35.0
2309,78,30.0,36.0
2309,78,30.0,37.0
2309,78,30.0,38.0
2309,78,30.0,39.0
2315,79,30.0,31.0
2315,79,30.0,32.0
2315,79,30.0,33.0
2315,79,30.0,34.0
2315,79,30.0,35.0
2315,79,30.0,36.0
2315,79,30.0,37.0
2315,79,30.0,38.0
2315,79,30.0,39.0
1345,79,0h,9.0
1345,79,0h,14.0
1345,79,0h,19.0
1345,79,0h,34.0
1345,79,0h,1l
2317,79,10.0,11.0
2317,79,10.0,12.0
2317,79,10.0,13.0
2317,79,10.0,14.0
2317,79,10.0,15.0
2317,79,10.0,16.0
2317,79,10.0,17.0
2317,79,10.0,18.0
2317,79,10.0,19.0
2318,79,10.0,11.0
2318,79,10.0,12.0
2318,79,10.0,13.0
2318,79,10.0,14.0
2318,79,10.0,15.0
2318,79,10.0,16.0
2318,79,10.0,17.0
2318,79,10.0,18.0
2318,79,10.0,19.0
2319,79,40.0,41.0
2319,79,40.0,42.0
2319,79,40.0,43.0
2319,79,40.0,44.0
2319,79,40.0,45.0
2319,79,40.0,46.0
2319,79,40.0,47.0
2319,79,40.0,48.0
2319,79,40.0,49.0
2320,79,0.0,1.0
2320,79,0.0,2.0
2320,79,0.0,3.0
2320,79,0.0,4.0
2320,79,0.0,5.0
2320,79,0.0,6.0
2320,79,0.0,7.0
2320,79,0.0,8.0
2320,79,0.0,9.0
2303,79,49.0,39.0
2323,79,40.0,41.0
2323,79,40.0,42.0
2323,79,40.0,43.0
2323,79,40.0,44.0
2323,79,40.0,45.0
2323,79,40.0,46.0
2323,79,40.0,47.0
2323,79,40.0,48.0
2323,79,40.0,49.0
2318,79,19.0,9.0
2325,79,40.0,41.0
2325,79,40.0,42.0
2325,79,40.0,43.0
2325,79,40.0,44.0
2325,79,40.0,45.0
2325,79,40.0,46.0
2325,79,40.0,47.0
2325,79,40.0,48.0
2325,79,40.0,49.0
2326,79,20.0,21.0
2326,79,20.0,22.0
2326,79,20.0,23.0
2326,79,20.0,24.0
2326,79,20.0,25.0
2326,79,20.0,26.0
2326,79,20.0,27.0
2326,79,20.0,28.0
2326,79,20.0,29.0
2343,80,0.0,1.0
2343,80,0.0,2.0
2343,80,0.0,3.0
2343,80,0.0,4.0
2343,80,0.0,5.0
2343,80,0.0,6.0
2343,80,0.0,7.0
2343,80,0.0,8.0
2343,80,0.0,9.0
2344,80,0.0,1.0
2344,80,0.0,2.0
2344,80,0.0,3.0
2344,80,0.0,4.0
2344,80,0.0,5.0
2344,80,0.0,6.0
2344,80,0.0,7.0
2344,80,0.0,8.0
2344,80,0.0,9.0
2061,80,0h,9.0
2061,80,0h,14.0
2061,80,0h,19.0
2061,80,0h,34.0
2061,80,0h,1l
2353,80,0h,9.0
2353,80,0h,14.0
2353,80,0h,19.0
2353,80,0h,34.0
2353,80,0h,1l
2355,80,49.0,39.0
2357,81,0.0,1.0
2357,81,0.0,2.0
2357,81,0.0,3.0
2357,81,0.0,4.0
2357,81,0.0,5.0
2357,81,0.0,6.0
2357,81,0.0,7.0
2357,81,0.0,8.0
2357,81,0.0,9.0
2163,81,29.0,19.0
2361,81,19.0,9.0
2362,81,0.0,1.0
2362,81,0.0,2.0
2362,81,0.0,3.0
2362,81,0.0,4.0
2362,81,0.0,5.0
2362,81,0.0,6.0
2362,81,0.0,7.0
2362,81,0.0,8.0
2362,81,0.0,9.0
2363,81,10.0,11.0
2363,81,10.0,12.0
2363,81,10.0,13.0
2363,81,10.0,14.0
2363,81,10.0,15.0
2363,81,10.0,16.0
2363,81,10.0,17.0
2363,81,10.0,18.0
2363,81,10.0,19.0
2240,81,29.0,19.0
2364,81,0.0,1.0
2364,81,0.0,2.0
2364,81,0.0,3.0
2364,81,0.0,4.0
2364,81,0.0,5.0
2364,81,0.0,6.0
2364,81,0.0,7.0
2364,81,0.0,8.0
2364,81,0.0,9.0
2370,81,30.0,31.0
2370,81,30.0,32.0
2370,81,30.0,33.0
2370,81,30.0,34.0
2370,81,30.0,35.0
2370,81,30.0,36.0
2370,81,30.0,37.0
2370,81,30.0,38.0
2370,81,30.0,39.0
2371,81,40.0,41.0
2371,81,40.0,42.0
2371,81,40.0,43.0
2371,81,40.0,44.0
2371,81,40.0,45.0
2371,81,40.0,46.0
2371,81,40.0,47.0
2371,81,40.0,48.0
2371,81,40.0,49.0
2382,81,40.0,41.0
2382,81,40.0,42.0
2382,81,40.0,43.0
2382,81,40.0,44.0
2382,81,40.0,45.0
2382,81,40.0,46.0
2382,81,40.0,47.0
2382,81,40.0,48.0
2382,81,40.0,49.0
2385,82,29.0,19.0
2355,82,39.0,29.0
2387,82,30.0,31.0
2387,82,30.0,32.0
2387,82,30.0,33.0
2387,82,30.0,34.0
2387,82,30.0,35.0
2387,82,30.0,36.0
2387,82,30.0,37.0
2387,82,30.0,38.0
2387,82,30.0,39.0
2390,82,0.0,1.0
2390,82,0.0,2.0
2390,82,0.0,3.0
2390,82,0.0,4.0
2390,82,0.0,5.0
2390,82,0.0,6.0
2390,82,0.0,7.0
2390,82,0.0,8.0
2390,82,0.0,9.0
2395,82,40.0,41.0
2395,82,40.0,42.0
2395,82,40.0,43.0
2395,82,40.0,44.0
2395,82,40.0,45.0
2395,82,40.0,46.0
2395,82,40.0,47.0
2395,82,40.0,48.0
2395,82,40.0,49.0
2396,82,29.0,19.0
2397,82,0.0,1.0
2397,82,0.0,2.0
2397,82,0.0,3.0
2397,82,0.0,4.0
2397,82,0.0,5.0
2397,82,0.0,6.0
2397,82,0.0,7.0
2397,82,0.0,8.0
2397,82,0.0,9.0
2399,82,39.0,29.0
2200,82,49.0,39.0
2403,82,1l,5.0
2403,82,1l,7.0
2403,82,1l,16.0
2403,82,1l,47.0
2403,82,1l,0h
2298,82,29.0,19.0
2208,82,29.0,19.0
2406,82,30.0,31.0
2406,82,30.0,32.0
2406,82,30.0,33.0
2406,82,30.0,34.0
2406,82,30.0,35.0
2406,82,30.0,36.0
2406,82,30.0,37.0
2406,82,30.0,38.0
2406,82,30.0,39.0
2412,82,0h,9.0
2412,82,0h,14.0
2412,82,0h,19.0
2412,82,0h,34.0
2412,82,0h,1l
2413,82,0.0,1.0
2413,82,0.0,2.0
2413,82,0.0,3.0
2413,82,0.0,4.0
2413,82,0.0,5.0
2413,82,0.0,6.0
2413,82,0.0,7.0
2413,82,0.0,8.0
2413,82,0.0,9.0
2415,83,0.0,1.0
2415,83,0.0,2.0
2415,83,0.0,3.0
2415,83,0.0,4.0
2415,83,0.0,5.0
2415,83,0.0,6.0
2415,83,0.0,7.0
2415,83,0.0,8.0
2415,83,0.0,9.0
2416,83,30.0,31.0
2416,83,30.0,32.0
2416,83,30.0,33.0
2416,83,30.0,34.0
2416,83,30.0,35.0
2416,83,30.0,36.0
2416,83,30.0,37.0
2416,83,30.0,38.0
2416,83,30.0,39.0
2420,83,19.0,9.0
2422,83,10.0,11.0
2422,83,10.0,12.0
2422,83,10.0,13.0
2422,83,10.0,14.0
2422,83,10.0,15.0
2422,83,10.0,16.0
2422,83,10.0,17.0
2422,83,10.0,18.0
2422,83,10.0,19.0
2182,83,49.0,39.0
2426,83,0h,9.0
2426,83,0h,14.0
2426,83,0h,19.0
2426,83,0h,34.0
2426,83,0h,1l
2427,83,20.0,21.0
2427,83,20.0,22.0
2427,83,20.0,23.0
2427,83,20.0,24.0
2427,83,20.0,25.0
2427,83,20.0,26.0
2427,83,20.0,27.0
2427,83,20.0,28.0
2427,83,20.0,29.0
2430,83,19.0,9.0
2274,83,49.0,39.0
2435,83,0.0,1.0
2435,83,0.0,2.0
2435,83,0.0,3.0
2435,83,0.0,4.0
2435,83,0.0,5.0
2435,83,0.0,6.0
2435,83,0.0,7.0
2435,83,0.0,8.0
2435,83,0.0,9.0
2438,83,0h,9.0
2438,83,0h,14.0
2438,83,0h,19.0
2438,83,0h,34.0
2438,83,0h,1l
2061,83,19.0,9.0
2444,84,39.0,29.0
2355,84,39.0,29.0
2448,84,49.0,39.0
2353,84,19.0,9.0
2228,84,49.0,39.0
2457,84,0.0,1.0
2457,84,0.0,2.0
2457,84,0.0,3.0
2457,84,0.0,4.0
2457,84,0.0,5.0
2457,84,0.0,6.0
2457,84,0.0,7.0
2457,84,0.0,8.0
2457,84,0.0,9.0
2458,84,40.0,41.0
2458,84,40.0,42.0
2458,84,40.0,43.0
2458,84,40.0,44.0
2458,84,40.0,45.0
2458,84,40.0,46.0
2458,84,40.0,47.0
2458,84,40.0,48.0
2458,84,40.0,49.0
2464,84,40.0,41.0
2464,84,40.0,42.0
2464,84,40.0,43.0
2464,84,40.0,44.0
2464,84,40.0,45.0
2464,84,40.0,46.0
2464,84,40.0,47.0
2464,84,40.0,48.0
2464,84,40.0,49.0
2274,84,39.0,29.0
2274,84,29.0,19.0
1933,84,1l,5.0
1933,84,1l,7.0
1933,84,1l,16.0
1933,84,1l,47.0
1933,84,1l,0h
2475,85,49.0,39.0
2476,85,0.0,1.0
2476,85,0.0,2.0
2476,85,0.0,3.0
2476,85,0.0,4.0
2476,85,0.0,5.0
2476,85,0.0,6.0
2476,85,0.0,7.0
2476,85,0.0,8.0
2476,85,0.0,9.0
2477,85,20.0,21.0
2477,85,20.0,22.0
2477,85,20.0,23.0
2477,85,20.0,24.0
2477,85,20.0,25.0
2477,85,20.0,26.0
2477,85,20.0,27.0
2477,85,20.0,28.0
2477,85,20.0,29.0
2479,85,40.0,41.0
2479,85,40.0,42.0
2479,85,40.0,43.0
2479,85,40.0,44.0
2479,85,40.0,45.0
2479,85,40.0,46.0
2479,85,40.0,47.0
2479,85,40.0,48.0
2479,85,40.0,49.0
2483,85,30.0,31.0
2483,85,30.0,32.0
2483,85,30.0,33.0
2483,85,30.0,34.0
2483,85,30.0,35.0
2483,85,30.0,36.0
2483,85,30.0,37.0
2483,85,30.0,38.0
2483,85,30.0,39.0
2484,85,1l,5.0
2484,85,1l,7.0
2484,85,1l,16.0
2484,85,1l,47.0
2484,85,1l,0h
2487,85,0.0,1.0
2487,85,0.0,2.0
2487,85,0.0,3.0
2487,85,0.0,4.0
2487,85,0.0,5.0
2487,85,0.0,6.0
2487,85,0.0,7.0
2487,85,0.0,8.0
2487,85,0.0,9.0
2489,85,29.0,19.0
2490,85,39.0,29.0
2493,85,49.0,39.0
1902,85,0h,9.0
1902,85,0h,14.0
1902,85,0h,19.0
1902,85,0h,34.0
1902,85,0h,1l
2498,85,19.0,9.0
1933,85,0h,9.0
1933,85,0h,14.0
1933,85,0h,19.0
1933,85,0h,34.0
1933,85,0h,1l
2505,86,0.0,1.0
2505,86,0.0,2.0
2505,86,0.0,3.0
2505,86,0.0,4.0
2505,86,0.0,5.0
2505,86,0.0,6.0
2505,86,0.0,7.0
2505,86,0.0,8.0
2505,86,0.0,9.0
2507,86,20.0,21.0
2507,86,20.0,22.0
2507,86,20.0,23.0
2507,86,20.0,24.0
2507,86,20.0,25.0
2507,86,20.0,26.0
2507,86,20.0,27.0
2507,86,20.0,28.0
2507,86,20.0,29.0
2477,86,29.0,19.0
2509,86,0.0,1.0
2509,86,0.0,2.0
2509,86,0.0,3.0
2509,86,0.0,4.0
2509,86,0.0,5.0
2509,86,0.0,6.0
2509,86,0.0,7.0
2509,86,0.0,8.0
2509,86,0.0,9.0
2510,86,0.0,1.0
2510,86,0.0,2.0
2510,86,0.0,3.0
2510,86,0.0,4.0
2510,86,0.0,5.0
2510,86,0.0,6.0
2510,86,0.0,7.0
2510,86,0.0,8.0
2510,86,0.0,9.0
2079,86,0h,9.0
2079,86,0h,14.0
2079,86,0h,19.0
2079,86,0h,34.0
2079,86,0h,1l
2274,86,29.0,19.0
2228,86,49.0,39.0
2517,86,49.0,39.0
2518,86,20.0,21.0
2518,86,20.0,22.0
2518,86,20.0,23.0
2518,86,20.0,24.0
2518,86,20.0,25.0
2518,86,20.0,26.0
2518,86,20.0,27.0
2518,86,20.0,28.0
2518,86,20.0,29.0
2522,86,0h,9.0
2522,86,0h,14.0
2522,86,0h,19.0
2522,86,0h,34.0
2522,86,0h,1l
2524,86,0.0,1.0
2524,86,0.0,2.0
2524,86,0.0,3.0
2524,86,0.0,4.0
2524,86,0.0,5.0
2524,86,0.0,6.0
2524,86,0.0,7.0
2524,86,0.0,8.0
2524,86,0.0,9.0
2529,87,30.0,31.0
2529,87,30.0,32.0
2529,87,30.0,33.0
2529,87,30.0,34.0
2529,87,30.0,35.0
2529,87,30.0,36.0
2529,87,30.0,37.0
2529,87,30.0,38.0
2529,87,30.0,39.0
2532,87,0h,9.0
2532,87,0h,14.0
2532,87,0h,19.0
2532,87,0h,34.0
2532,87,0h,1l
2534,87,10.0,11.0
2534,87,10.0,12.0
2534,87,10.0,13.0
2534,87,10.0,14.0
2534,87,10.0,15.0
2534,87,10.0,16.0
2534,87,10.0,17.0
2534,87,10.0,18.0
2534,87,10.0,19.0
2274,87,49.0,39.0
2536,87,30.0,31.0
2536,87,30.0,32.0
2536,87,30.0,33.0
2536,87,30.0,34.0
2536,87,30.0,35.0
2536,87,30.0,36.0
2536,87,30.0,37.0
2536,87,30.0,38.0
2536,87,30.0,39.0
2538,87,1l,5.0
2538,87,1l,7.0
2538,87,1l,16.0
2538,87,1l,47.0
2538,87,1l,0h
2539,87,49.0,39.0
2543,87,40.0,41.0
2543,87,40.0,42.0
2543,87,40.0,43.0
2543,87,40.0,44.0
2543,87,40.0,45.0
2543,87,40.0,46.0
2543,87,40.0,47.0
2543,87,40.0,48.0
2543,87,40.0,49.0
2544,87,20.0,21.0
2544,87,20.0,22.0
2544,87,20.0,23.0
2544,87,20.0,24.0
2544,87,20.0,25.0
2544,87,20.0,26.0
2544,87,20.0,27.0
2544,87,20.0,28.0
2544,87,20.0,29.0
2546,87,0.0,1.0
2546,87,0.0,2.0
2546,87,0.0,3.0
2546,87,0.0,4.0
2546,87,0.0,5.0
2546,87,0.0,6.0
2546,87,0.0,7.0
2546,87,0.0,8.0
2546,87,0.0,9.0
2548,87,49.0,39.0
2538,87,0h,9.0
2538,87,0h,14.0
2538,87,0h,19.0
2538,87,0h,34.0
2538,87,0h,1l
2552,87,0.0,1.0
2552,87,0.0,2.0
2552,87,0.0,3.0
2552,87,0.0,4.0
2552,87,0.0,5.0
2552,87,0.0,6.0
2552,87,0.0,7.0
2552,87,0.0,8.0
2552,87,0.0,9.0
2228,88,39.0,29.0
2562,88,30.0,31.0
2562,88,30.0,32.0
2562,88,30.0,33.0
2562,88,30.0,34.0
2562,88,30.0,35.0
2562,88,30.0,36.0
2562,88,30.0,37.0
2562,88,30.0,38.0
2562,88,30.0,39.0
2182,88,39.0,29.0
2563,88,0.0,1.0
2563,88,0.0,2.0
2563,88,0.0,3.0
2563,88,0.0,4.0
2563,88,0.0,5.0
2563,88,0.0,6.0
2563,88,0.0,7.0
2563,88,0.0,8.0
2563,88,0.0,9.0
2543,88,49.0,39.0
2566,88,0h,9.0
2566,88,0h,14.0
2566,88,0h,19.0
2566,88,0h,34.0
2566,88,0h,1l
2567,88,1l,5.0
2567,88,1l,7.0
2567,88,1l,16.0
2567,88,1l,47.0
2567,88,1l,0h
2568,88,30.0,31.0
2568,88,30.0,32.0
2568,88,30.0,33.0
2568,88,30.0,34.0
2568,88,30.0,35.0
2568,88,30.0,36.0
2568,88,30.0,37.0
2568,88,30.0,38.0
2568,88,30.0,39.0
2572,88,1l,5.0
2572,88,1l,7.0
2572,88,1l,16.0
2572,88,1l,47.0
2572,88,1l,0h
2573,88,20.0,21.0
2573,88,20.0,22.0
2573,88,20.0,23.0
2573,88,20.0,24.0
2573,88,20.0,25.0
2573,88,20.0,26.0
2573,88,20.0,27.0
2573,88,20.0,28.0
2573,88,20.0,29.0
2574,88,20.0,21.0
2574,88,20.0,22.0
2574,88,20.0,23.0
2574,88,20.0,24.0
2574,88,20.0,25.0
2574,88,20.0,26.0
2574,88,20.0,27.0
2574,88,20.0,28.0
2574,88,20.0,29.0
2438,88,1l,5.0
2438,88,1l,7.0
2438,88,1l,16.0
2438,88,1l,47.0
2438,88,1l,0h
2578,88,40.0,41.0
2578,88,40.0,42.0
2578,88,40.0,43.0
2578,88,40.0,44.0
2578,88,40.0,45.0
2578,88,40.0,46.0
2578,88,40.0,47.0
2578,88,40.0,48.0
2578,88,40.0,49.0
2579,88,0.0,1.0
2579,88,0.0,2.0
2579,88,0.0,3.0
2579,88,0.0,4.0
2579,88,0.0,5.0
2579,88,0.0,6.0
2579,88,0.0,7.0
2579,88,0.0,8.0
2579,88,0.0,9.0
2580,88,30.0,31.0
2580,88,30.0,32.0
2580,88,30.0,33.0
2580,88,30.0,34.0
2580,88,30.0,35.0
2580,88,30.0,36.0
2580,88,30.0,37.0
2580,88,30.0,38.0
2580,88,30.0,39.0
2228,88,49.0,39.0
2590,89,30.0,31.0
2590,89,30.0,32.0
2590,89,30.0,33.0
2590,89,30.0,34.0
2590,89,30.0,35.0
2590,89,30.0,36.0
2590,89,30.0,37.0
2590,89,30.0,38.0
2590,89,30.0,39.0
2591,89,20.0,21.0
2591,89,20.0,22.0
2591,89,20.0,23.0
2591,89,20.0,24.0
2591,89,20.0,25.0
2591,89,20.0,26.0
2591,89,20.0,27.0
2591,89,20.0,28.0
2591,89,20.0,29.0
2592,89,0.0,1.0
2592,89,0.0,2.0
2592,89,0.0,3.0
2592,89,0.0,4.0
2592,89,0.0,5.0
2592,89,0.0,6.0
2592,89,0.0,7.0
2592,89,0.0,8.0
2592,89,0.0,9.0
2595,89,20.0,21.0
2595,89,20.0,22.0
2595,89,20.0,23.0
2595,89,20.0,24.0
2595,89,20.0,25.0
2595,89,20.0,26.0
2595,89,20.0,27.0
2595,89,20.0,28.0
2595,89,20.0,29.0
2598,89,40.0,41.0
2598,89,40.0,42.0
2598,89,40.0,43.0
2598,89,40.0,44.0
2598,89,40.0,45.0
2598,89,40.0,46.0
2598,89,40.0,47.0
2598,89,40.0,48.0
2598,89,40.0,49.0
2167,89,0h,9.0
2167,89,0h,14.0
2167,89,0h,19.0
2167,89,0h,34.0
2167,89,0h,1l
2599,89,19.0,9.0
2602,89,10.0,11.0
2602,89,10.0,12.0
2602,89,10.0,13.0
2602,89,10.0,14.0
2602,89,10.0,15.0
2602,89,10.0,16.0
2602,89,10.0,17.0
2602,89,10.0,18.0
2602,89,10.0,19.0
2532,89,19.0,9.0
2604,89,30.0,31.0
2604,89,30.0,32.0
2604,89,30.0,33.0
2604,89,30.0,34.0
2604,89,30.0,35.0
2604,89,30.0,36.0
2604,89,30.0,37.0
2604,89,30.0,38.0
2604,89,30.0,39.0
2607,89,0h,9.0
2607,89,0h,14.0
2607,89,0h,19.0
2607,89,0h,34.0
2607,89,0h,1l
2608,89,30.0,31.0
2608,89,30.0,32.0
2608,89,30.0,33.0
2608,89,30.0,34.0
2608,89,30.0,35.0
2608,89,30.0,36.0
2608,89,30.0,37.0
2608,89,30.0,38.0
2608,89,30.0,39.0
2614,90,49.0,39.0
2615,90,20.0,21.0
2615,90,20.0,22.0
2615,90,20.0,23.0
2615,90,20.0,24.0
2615,90,20.0,25.0
2615,90,20.0,26.0
2615,90,20.0,27.0
2615,90,20.0,28.0
2615,90,20.0,29.0
2616,90,0.0,1.0
2616,90,0.0,2.0
2616,90,0.0,3.0
2616,90,0.0,4.0
2616,90,0.0,5.0
2616,90,0.0,6.0
2616,90,0.0,7.0
2616,90,0.0,8.0
2616,90,0.0,9.0
2617,90,10.0,11.0
2617,90,10.0,12.0
2617,90,10.0,13.0
2617,90,10.0,14.0
2617,90,10.0,15.0
2617,90,10.0,16.0
2617,90,10.0,17.0
2617,90,10.0,18.0
2617,90,10.0,19.0
2619,90,19.0,9.0
2620,90,39.0,29.0
2607,90,1l,5.0
2607,90,1l,7.0
2607,90,1l,16.0
2607,90,1l,47.0
2607,90,1l,0h
2274,90,49.0,39.0
2626,90,0.0,1.0
2626,90,0.0,2.0
2626,90,0.0,3.0
2626,90,0.0,4.0
2626,90,0.0,5.0
2626,90,0.0,6.0
2626,90,0.0,7.0
2626,90,0.0,8.0
2626,90,0.0,9.0
2631,90,19.0,9.0
2633,90,40.0,41.0
2633,90,40.0,42.0
2633,90,40.0,43.0
2633,90,40.0,44.0
2633,90,40.0,45.0
2633,90,40.0,46.0
2633,90,40.0,47.0
2633,90,40.0,48.0
2633,90,40.0,49.0
2634,90,0.0,1.0
2634,90,0.0,2.0
2634,90,0.0,3.0
2634,90,0.0,4.0
2634,90,0.0,5.0
2634,90,0.0,6.0
2634,90,0.0,7.0
2634,90,0.0,8.0
2634,90,0.0,9.0
2635,90,0.0,1.0
2635,90,0.0,2.0
2635,90,0.0,3.0
2635,90,0.0,4.0
2635,90,0.0,5.0
2635,90,0.0,6.0
2635,90,0.0,7.0
2635,90,0.0,8.0
2635,90,0.0,9.0
1902,90,1l,5.0
1902,90,1l,7.0
1902,90,1l,16.0
1902,90,1l,47.0
1902,90,1l,0h
2636,90,29.0,19.0
2638,90,0h,9.0
2638,90,0h,14.0
2638,90,0h,19.0
2638,90,0h,34.0
2638,90,0h,1l
2639,90,40.0,41.0
2639,90,40.0,42.0
2639,90,40.0,43.0
2639,90,40.0,44.0
2639,90,40.0,45.0
2639,90,40.0,46.0
2639,90,40.0,47.0
2639,90,40.0,48.0
2639,90,40.0,49.0
2522,90,19.0,9.0
2438,91,0h,9.0
2438,91,0h,14.0
2438,91,0h,19.0
2438,91,0h,34.0
2438,91,0h,1l
2649,91,49.0,39.0
2638,91,1l,5.0
2638,91,1l,7.0
2638,91,1l,16.0
2638,91,1l,47.0
2638,91,1l,0h
2659,91,30.0,31.0
2659,91,30.0,32.0
2659,91,30.0,33.0
2659,91,30.0,34.0
2659,91,30.0,35.0
2659,91,30.0,36.0
2659,91,30.0,37.0
2659,91,30.0,38.0
2659,91,30.0,39.0
2663,91,30.0,31.0
2663,91,30.0,32.0
2663,91,30.0,33.0
2663,91,30.0,34.0
2663,91,30.0,35.0
2663,91,30.0,36.0
2663,91,30.0,37.0
2663,91,30.0,38.0
2663,91,30.0,39.0
2664,91,1l,5.0
2664,91,1l,7.0
2664,91,1l,16.0
2664,91,1l,47.0
2664,91,1l,0h
2670,91,1l,5.0
2670,91,1l,7.0
2670,91,1l,16.0
2670,91,1l,47.0
2670,91,1l,0h
2674,92,19.0,9.0
2544,92,29.0,19.0
2678,92,49.0,39.0
1902,92,0h,9.0
1902,92,0h,14.0
1902,92,0h,19.0
1902,92,0h,34.0
1902,92,0h,1l
2638,92,0h,9.0
2638,92,0h,14.0
2638,92,0h,19.0
2638,92,0h,34.0
2638,92,0h,1l
2566,92,1l,5.0
2566,92,1l,7.0
2566,92,1l,16.0
2566,92,1l,47.0
2566,92,1l,0h
2689,93,1l,5.0
2689,93,1l,7.0
2689,93,1l,16.0
2689,93,1l,47.0
2689,93,1l,0h
2690,93,19.0,9.0
2595,93,29.0,19.0
2695,93,20.0,21.0
2695,93,20.0,22.0
2695,93,20.0,23.0
2695,93,20.0,24.0
2695,93,20.0,25.0
2695,93,20.0,26.0
2695,93,20.0,27.0
2695,93,20.0,28.0
2695,93,20.0,29.0
2699,93,39.0,29.0
2700,93,10.0,11.0
2700,93,10.0,12.0
2700,93,10.0,13.0
2700,93,10.0,14.0
2700,93,10.0,15.0
2700,93,10.0,16.0
2700,93,10.0,17.0
2700,93,10.0,18.0
2700,93,10.0,19.0
2701,93,0.0,1.0
2701,93,0.0,2.0
2701,93,0.0,3.0
2701,93,0.0,4.0
2701,93,0.0,5.0
2701,93,0.0,6.0
2701,93,0.0,7.0
2701,93,0.0,8.0
2701,93,0.0,9.0
2702,93,40.0,41.0
2702,93,40.0,42.0
2702,93,40.0,43.0
2702,93,40.0,44.0
2702,93,40.0,45.0
2702,93,40.0,46.0
2702,93,40.0,47.0
2702,93,40.0,48.0
2702,93,40.0,49.0
2703,93,10.0,11.0
2703,93,10.0,12.0
2703,93,10.0,13.0
2703,93,10.0,14.0
2703,93,10.0,15.0
2703,93,10.0,16.0
2703,93,10.0,17.0
2703,93,10.0,18.0
2703,93,10.0,19.0
2705,93,0.0,1.0
2705,93,0.0,2.0
2705,93,0.0,3.0
2705,93,0.0,4.0
2705,93,0.0,5.0
2705,93,0.0,6.0
2705,93,0.0,7.0
2705,93,0.0,8.0
2705,93,0.0,9.0
1933,93,0h,9.0
1933,93,0h,14.0
1933,93,0h,19.0
1933,93,0h,34.0
1933,93,0h,1l
2710,93,0h,9.0
2710,93,0h,14.0
2710,93,0h,19.0
2710,93,0h,34.0
2710,93,0h,1l
2598,94,49.0,39.0
2714,94,1l,5.0
2714,94,1l,7.0
2714,94,1l,16.0
2714,94,1l,47.0
2714,94,1l,0h
2543,94,49.0,39.0
2715,94,30.0,31.0
2715,94,30.0,32.0
2715,94,30.0,33.0
2715,94,30.0,34.0
2715,94,30.0,35.0
2715,94,30.0,36.0
2715,94,30.0,37.0
2715,94,30.0,38.0
2715,94,30.0,39.0
2722,94,40.0,41.0
2722,94,40.0,42.0
2722,94,40.0,43.0
2722,94,40.0,44.0
2722,94,40.0,45.0
2722,94,40.0,46.0
2722,94,40.0,47.0
2722,94,40.0,48.0
2722,94,40.0,49.0
2725,94,1l,5.0
2725,94,1l,7.0
2725,94,1l,16.0
2725,94,1l,47.0
2725,94,1l,0h
2633,94,49.0,39.0
2274,94,39.0,29.0
2734,94,10.0,11.0
2734,94,10.0,12.0
2734,94,10.0,13.0
2734,94,10.0,14.0
2734,94,10.0,15.0
2734,94,10.0,16.0
2734,94,10.0,17.0
2734,94,10.0,18.0
2734,94,10.0,19.0
2739,94,40.0,41.0
2739,94,40.0,42.0
2739,94,40.0,43.0
2739,94,40.0,44.0
